Transaction ID,Customer ID,Transaction Amount,Payment Method,Product Category,Quantity,Customer Age,Device Used,Account Age (days),Transaction Hour,is_fraud
TR22714,1482,2816.901302189446,Debit Card,Clothing,1,60,1,181,15,0
TR22715,1206,2903.2533992007043,Debit Card,Clothing,5,53,1,326,1,1
TR22716,1668,2719.5135653220345,Debit Card,Books,3,66,1,116,5,1
TR22717,1578,4904.6086419189605,Bank Transfer,Electronics,7,53,1,70,2,0
TR22718,1970,71.3051222979768,Credit Card,Clothing,4,20,1,343,15,0
TR22719,1386,2443.1165652955783,Debit Card,Electronics,6,39,1,302,16,1
TR22720,1411,2527.0588954359228,Debit Card,Electronics,6,39,0,293,21,0
TR22721,1841,1473.6774442735416,PayPal,Home & Kitchen,4,49,0,144,3,1
TR22722,1369,2630.1056655372763,Debit Card,Clothing,1,55,0,37,8,1
TR22723,1352,3369.6664055948722,Bank Transfer,Electronics,3,67,1,297,23,1
TR22724,1943,3367.0519791763927,Debit Card,Home & Kitchen,3,40,1,202,3,0
TR22725,1335,448.4063089510361,PayPal,Books,6,38,0,239,17,0
TR22726,1890,4014.2753035161873,Credit Card,Electronics,8,21,1,193,12,0
TR22727,1905,4654.242052127714,Credit Card,Electronics,2,32,1,61,16,1
TR22728,1288,626.8231712333579,Debit Card,Home & Kitchen,6,62,0,87,20,1
TR22729,1995,2089.0350256695488,Credit Card,Electronics,7,38,0,178,15,1
TR22730,1962,2563.633636657393,Bank Transfer,Books,3,37,1,295,9,1
TR22731,1964,682.7602298261261,Credit Card,Books,1,37,1,111,7,0
TR22732,1139,2521.8864105930816,Bank Transfer,Home & Kitchen,2,42,1,160,8,0
TR22733,1952,1042.225594755664,Credit Card,Clothing,5,62,0,178,4,0
TR22734,1299,4677.451177569641,Credit Card,Electronics,1,48,0,316,16,1
TR22735,1012,2247.8670057112895,Bank Transfer,Electronics,4,21,1,96,20,0
TR22736,1663,4974.557244220105,Bank Transfer,Clothing,6,46,0,90,16,1
TR22737,1427,242.0906298546567,Debit Card,Books,1,52,1,194,3,1
TR22738,1824,646.6279143672025,Bank Transfer,Electronics,6,47,1,126,23,1
TR22739,1863,2221.6218946940076,Debit Card,Home & Kitchen,8,26,0,252,6,0
TR22740,1399,4373.052831810343,PayPal,Home & Kitchen,1,54,1,220,2,0
TR22741,1991,2780.5766939022706,Bank Transfer,Home & Kitchen,8,22,0,288,18,0
TR22742,1108,3664.3926710385417,Debit Card,Electronics,8,35,1,34,5,0
TR22743,1484,2123.5801546752423,Debit Card,Clothing,2,50,1,232,21,1
TR22744,1887,212.1550588814929,Credit Card,Electronics,3,30,0,355,13,0
TR22745,1355,3242.5846665846534,Bank Transfer,Clothing,6,50,1,229,5,0
TR22746,1148,3173.6672710872986,Credit Card,Clothing,8,66,0,196,3,1
TR22747,1878,366.4258804596938,Debit Card,Electronics,5,57,1,111,18,0
TR22748,1715,862.6985314990469,Bank Transfer,Books,9,54,0,306,10,0
TR22749,1306,2386.0174364502172,Debit Card,Clothing,4,19,1,317,17,0
TR22750,1532,2238.721562842442,Credit Card,Electronics,4,61,1,288,8,0
TR22751,1059,3764.5633268925008,Debit Card,Books,8,59,0,297,12,0
TR22752,1434,1943.1915532392004,Debit Card,Books,5,29,1,333,1,0
TR22753,1020,3319.868191740067,Credit Card,Electronics,8,46,1,181,12,0
TR22754,1874,3525.073464838309,Bank Transfer,Electronics,1,46,0,78,9,0
TR22755,1381,3228.569259034055,Credit Card,Books,5,64,0,112,13,0
TR22756,1244,2984.666603803224,Bank Transfer,Electronics,8,65,1,36,13,0
TR22757,1901,4030.360568452732,Bank Transfer,Books,8,40,1,117,13,1
TR22758,1072,3288.963797683714,PayPal,Books,7,57,0,241,20,1
TR22759,1448,4172.579888597497,Debit Card,Books,3,22,0,315,9,0
TR22760,1075,3187.0607786492083,Bank Transfer,Home & Kitchen,7,53,1,78,21,0
TR22761,1697,803.2753542027037,Bank Transfer,Electronics,3,48,1,158,23,0
TR22762,1589,1554.1325778877806,Credit Card,Home & Kitchen,6,40,0,46,21,1
TR22763,1389,1658.4731090970101,Bank Transfer,Electronics,9,33,0,327,15,0
TR22764,1576,478.63819897713927,Bank Transfer,Clothing,8,25,0,170,20,0
TR22765,1341,3464.610220896907,Credit Card,Home & Kitchen,4,26,1,168,0,1
TR22766,1289,2979.6046201736253,Bank Transfer,Electronics,5,19,1,185,6,1
TR22767,1567,2952.8770596835493,Debit Card,Electronics,4,35,1,293,15,0
TR22768,1330,2397.8013333247986,Debit Card,Books,6,64,0,353,5,1
TR22769,1258,2720.1918878974943,Credit Card,Clothing,8,36,1,211,0,0
TR22770,1425,50.35558484770511,Bank Transfer,Clothing,6,54,1,364,23,0
TR22771,1701,490.2778665227462,Debit Card,Electronics,5,57,1,36,0,0
TR22772,1005,3419.931322621873,PayPal,Clothing,9,25,1,219,22,1
TR22773,1005,1314.719363939576,Credit Card,Clothing,7,34,0,274,23,0
TR22774,1190,548.4785714993444,Credit Card,Home & Kitchen,3,22,0,135,0,1
TR22775,1147,1649.9897483383204,Debit Card,Clothing,2,25,1,364,1,1
TR22776,1404,1279.8679243005074,Credit Card,Clothing,5,27,0,352,9,0
TR22777,1257,156.56859348777945,Bank Transfer,Books,5,20,0,217,5,0
TR22778,1729,2058.683438502738,Debit Card,Books,6,20,0,228,19,0
TR22779,1478,144.87568888277545,PayPal,Home & Kitchen,1,48,1,31,10,0
TR22780,1089,11.950370676445482,Bank Transfer,Electronics,5,44,0,190,16,0
TR22781,1823,3964.444015762342,PayPal,Books,7,45,1,239,19,0
TR22782,1863,1581.7084326566812,PayPal,Home & Kitchen,9,55,1,71,22,1
TR22783,1009,2842.2560605827616,Credit Card,Clothing,3,53,1,216,7,0
TR22784,1086,1495.7763397748513,PayPal,Home & Kitchen,7,44,0,256,17,0
TR22785,1761,4650.818248879056,Bank Transfer,Books,7,33,0,236,23,1
TR22786,1837,3648.6143451874177,Debit Card,Clothing,7,32,1,119,8,1
TR22787,1150,1852.159585242816,Debit Card,Home & Kitchen,4,25,1,62,1,1
TR22788,1987,1061.0283160942765,PayPal,Books,3,56,0,326,20,0
TR22789,1624,697.6538491762071,PayPal,Home & Kitchen,1,66,1,246,4,0
TR22790,1029,3814.4692330516764,Debit Card,Electronics,6,45,1,117,11,1
TR22791,1127,2270.65341924563,PayPal,Clothing,4,32,1,253,20,0
TR22792,1077,1167.497260670146,Bank Transfer,Home & Kitchen,8,41,0,102,13,1
TR22793,1420,4598.934095399941,PayPal,Home & Kitchen,6,22,0,344,8,1
TR22794,1054,1956.5810186948047,PayPal,Clothing,6,23,1,118,10,1
TR22795,1479,2722.028648792291,Bank Transfer,Books,8,22,0,119,8,0
TR22796,1304,4290.41792952765,Debit Card,Home & Kitchen,5,42,1,217,17,1
TR22797,1545,4168.541566553054,Debit Card,Books,8,57,1,350,22,0
TR22798,1104,3193.3886223098734,PayPal,Electronics,1,24,1,143,21,1
TR22799,1171,4444.23267752472,Debit Card,Clothing,2,48,1,315,7,0
TR22800,1498,4760.969825599605,Bank Transfer,Books,8,20,1,134,15,0
TR22801,1021,4676.219531738278,PayPal,Books,1,69,1,189,3,0
TR22802,1286,1751.5466048605406,PayPal,Books,5,35,1,199,18,1
TR22803,1390,1991.8837700569136,PayPal,Electronics,5,46,1,191,17,0
TR22804,1616,1210.1142862567708,Credit Card,Clothing,2,18,0,303,20,0
TR22805,1148,4185.780919534866,Credit Card,Books,2,68,1,69,21,1
TR22806,1271,617.9047834933818,Bank Transfer,Books,1,46,0,343,15,0
TR22807,1787,1781.8660171430588,PayPal,Electronics,4,57,0,333,2,0
TR22808,1298,58.56865157252108,Bank Transfer,Clothing,6,50,0,173,22,0
TR22809,1171,2977.284755683304,Credit Card,Home & Kitchen,3,64,1,355,5,1
TR22810,1046,3295.3376916765806,PayPal,Clothing,4,41,1,210,3,1
TR22811,1625,1252.447629318869,Credit Card,Home & Kitchen,8,64,0,104,3,0
TR22812,1786,3686.2859549719356,PayPal,Electronics,2,52,1,132,0,1
TR22813,1815,1913.8685717210349,Bank Transfer,Home & Kitchen,9,64,1,349,10,0
TR22814,1991,1565.43828147209,Bank Transfer,Electronics,6,24,0,202,16,0
TR22815,1206,4781.265462154902,Bank Transfer,Home & Kitchen,9,50,0,85,16,0
TR22816,1452,2947.5753975361854,Credit Card,Electronics,1,21,0,258,15,1
TR22817,1394,1269.073785363821,Bank Transfer,Clothing,4,52,0,95,11,0
TR22818,1974,4916.37833773995,Debit Card,Clothing,7,51,0,36,1,1
TR22819,1924,1943.8726953009218,Debit Card,Home & Kitchen,9,27,1,137,8,1
TR22820,1753,3242.670623443144,Bank Transfer,Clothing,1,27,0,75,22,1
TR22821,1300,3622.031034224205,Bank Transfer,Home & Kitchen,1,54,0,90,21,0
TR22822,1707,2117.2561433126148,Credit Card,Electronics,3,37,0,279,15,0
TR22823,1675,2684.2247580728294,PayPal,Books,6,61,0,350,17,0
TR22824,1175,1206.5118239217036,Credit Card,Electronics,5,34,1,232,9,0
TR22825,1854,2334.450561275591,Credit Card,Books,5,58,1,131,5,1
TR22826,1782,1560.8924391868431,Bank Transfer,Clothing,9,30,0,218,8,0
TR22827,1109,2741.8150858139857,Debit Card,Clothing,3,24,0,156,10,1
TR22828,1683,3352.7527937458703,Debit Card,Home & Kitchen,5,47,1,276,0,1
TR22829,1962,3073.8859522930616,Debit Card,Home & Kitchen,7,39,1,90,20,1
TR22830,1863,3885.8166354383325,Credit Card,Books,2,28,1,34,16,0
TR22831,1201,217.23484561510804,Debit Card,Electronics,7,30,1,316,1,0
TR22832,1167,402.1978376777356,Debit Card,Books,1,40,1,90,10,0
TR22833,1613,1034.517390409783,Bank Transfer,Books,7,27,0,269,17,0
TR22834,1085,4929.154642429989,Debit Card,Electronics,2,45,0,205,22,1
TR22835,1653,4003.337583197445,PayPal,Home & Kitchen,7,34,1,296,5,1
TR22836,1958,4621.363876066878,Bank Transfer,Clothing,3,64,1,296,7,1
TR22837,1848,1367.7308541785706,PayPal,Clothing,5,47,1,265,0,0
TR22838,1724,2873.543914246939,Credit Card,Home & Kitchen,9,39,0,130,21,0
TR22839,1050,2778.875133318175,Debit Card,Books,1,66,0,293,14,0
TR22840,1111,2851.8995662698076,Credit Card,Home & Kitchen,6,57,0,291,1,1
TR22841,1462,3590.6590349392213,Credit Card,Books,7,37,0,317,8,1
TR22842,1441,1975.9603565080715,Debit Card,Clothing,9,23,1,263,8,1
TR22843,1270,3389.279697363723,Bank Transfer,Books,4,35,0,86,7,0
TR22844,1576,3944.3008501971926,Credit Card,Clothing,9,48,0,58,6,1
TR22845,1343,1452.4754476313826,Debit Card,Clothing,1,43,1,240,14,0
TR22846,1182,4729.258563284393,Debit Card,Books,4,64,1,245,11,0
TR22847,1502,2595.0595933658683,PayPal,Clothing,6,19,0,349,7,1
TR22848,1843,3666.4858918343193,Credit Card,Home & Kitchen,7,62,0,48,9,0
TR22849,1009,3647.3352519285104,Credit Card,Books,1,48,1,136,17,1
TR22850,1493,2830.5641622478684,Debit Card,Electronics,1,67,1,252,12,0
TR22851,1233,1620.1916363054202,PayPal,Clothing,9,30,1,94,18,0
TR22852,1297,3338.0279151760697,Bank Transfer,Books,7,55,1,336,17,0
TR22853,1243,445.55151789406966,PayPal,Books,9,52,1,110,9,1
TR22854,1508,4907.36258469084,Credit Card,Books,5,42,1,95,19,0
TR22855,1350,928.1463338174592,PayPal,Electronics,9,49,0,132,7,0
TR22856,1266,1384.3766681530585,Credit Card,Electronics,5,46,1,229,9,1
TR22857,1629,4772.651291433431,Bank Transfer,Clothing,6,52,1,278,22,1
TR22858,1655,940.8414733059418,Credit Card,Home & Kitchen,8,45,1,84,19,1
TR22859,1892,858.762564759947,Bank Transfer,Electronics,9,36,0,342,5,0
TR22860,1200,4024.634539512177,Bank Transfer,Electronics,3,36,0,140,16,0
TR22861,1238,1263.9279756863077,Bank Transfer,Books,2,24,1,198,14,1
TR22862,1333,482.6856741879998,PayPal,Books,5,66,1,192,13,1
TR22863,1914,1140.9487087798948,Bank Transfer,Home & Kitchen,6,36,1,58,2,0
TR22864,1414,4442.984192708859,Debit Card,Clothing,8,25,1,224,21,1
TR22865,1968,1408.7927354157343,Credit Card,Books,4,31,1,351,20,0
TR22866,1483,3478.3519769209825,Credit Card,Clothing,1,52,0,172,17,1
TR22867,1436,1981.7447551025818,Credit Card,Home & Kitchen,4,25,0,50,8,1
TR22868,1998,1317.9726478377374,Credit Card,Home & Kitchen,8,66,1,154,20,0
TR22869,1245,728.7965616918563,Bank Transfer,Electronics,2,53,0,210,4,1
TR22870,1857,4861.236725486971,PayPal,Clothing,8,19,0,362,7,0
TR22871,1007,2610.3665658960817,PayPal,Books,4,46,0,51,0,1
TR22872,1151,582.6274160189157,PayPal,Books,2,41,0,211,14,1
TR22873,1391,1002.0817406394308,PayPal,Clothing,4,32,1,341,10,1
TR22874,1210,2042.4124178078343,Credit Card,Books,1,25,0,316,14,0
TR22875,1366,2725.4109278089845,Debit Card,Books,7,54,1,362,22,1
TR22876,1943,917.1660232160236,Debit Card,Books,3,20,0,179,17,1
TR22877,1669,1395.8645053092366,PayPal,Books,4,59,0,165,6,0
TR22878,1569,3920.694562331666,Credit Card,Home & Kitchen,3,67,0,345,4,0
TR22879,1085,2093.2331834365496,Bank Transfer,Home & Kitchen,8,28,0,120,19,1
TR22880,1054,16.99781546033425,PayPal,Books,3,24,1,322,20,1
TR22881,1712,279.1620391482195,Bank Transfer,Clothing,7,56,0,47,20,1
TR22882,1633,2202.2489469025786,Bank Transfer,Books,2,22,1,61,22,0
TR22883,1445,309.9875105483425,Bank Transfer,Clothing,9,38,0,151,1,1
TR22884,1619,877.783014940756,Debit Card,Clothing,6,39,1,290,15,1
TR22885,1303,3642.103448893746,PayPal,Electronics,3,49,1,183,11,0
TR22886,1131,2407.115285360638,Credit Card,Electronics,8,55,0,48,2,0
TR22887,1420,2417.485046481321,Credit Card,Electronics,8,24,1,36,3,1
TR22888,1903,2995.108278238738,Credit Card,Clothing,6,43,1,122,2,1
TR22889,1384,3944.708154073648,PayPal,Clothing,4,44,1,35,13,0
TR22890,1987,801.3438958960411,Debit Card,Clothing,3,60,0,354,15,0
TR22891,1197,873.5074921383786,Bank Transfer,Clothing,9,68,1,232,20,1
TR22892,1046,615.8052126261831,Credit Card,Clothing,5,21,1,140,22,0
TR22893,1739,4684.77809345177,Debit Card,Home & Kitchen,4,35,1,270,0,0
TR22894,1756,2890.6782159468576,Bank Transfer,Books,9,19,0,289,16,0
TR22895,1202,472.2757105411275,Bank Transfer,Electronics,7,50,0,91,11,0
TR22896,1260,1111.0213488991244,Debit Card,Clothing,3,18,0,254,22,1
TR22897,1689,3630.6943490650997,PayPal,Home & Kitchen,6,47,0,263,17,0
TR22898,1023,154.6684772995476,PayPal,Electronics,8,60,0,222,3,1
TR22899,1686,3631.021234354997,Debit Card,Books,5,56,1,50,21,1
TR22900,1785,4558.207446781707,Bank Transfer,Home & Kitchen,2,42,1,44,9,1
TR22901,1339,291.34501119922214,Credit Card,Clothing,8,43,1,167,8,1
TR22902,1411,940.2380243352077,Credit Card,Home & Kitchen,2,48,0,267,6,1
TR22903,1972,21.869222051717387,PayPal,Home & Kitchen,1,33,1,46,23,1
TR22904,1260,554.0622678063648,Credit Card,Books,5,21,1,30,18,1
TR22905,1285,3088.787688154491,Bank Transfer,Home & Kitchen,5,30,0,59,8,0
TR22906,1512,233.6408037322868,Debit Card,Electronics,1,44,0,240,4,0
TR22907,1085,2134.9170266767637,Bank Transfer,Home & Kitchen,6,31,0,286,22,1
TR22908,1849,2521.9748150852542,Credit Card,Electronics,7,69,0,213,23,0
TR22909,1429,4534.079200379989,Bank Transfer,Clothing,9,33,0,163,7,1
TR22910,1580,2376.708874013959,PayPal,Clothing,9,26,0,72,5,0
TR22911,1030,721.3021405327457,Debit Card,Electronics,2,47,1,220,2,1
TR22912,1709,1453.5681510086672,Debit Card,Clothing,8,26,1,340,16,0
TR22913,1602,3364.2548746346565,Credit Card,Books,9,56,1,129,15,0
TR22914,1439,569.4578930115938,Credit Card,Books,4,44,0,266,16,1
TR22915,1984,1166.3964106670232,Bank Transfer,Books,7,24,1,319,10,1
TR22916,1348,4978.927834143926,Bank Transfer,Books,5,60,1,92,18,1
TR22917,1894,37.61750885596541,Debit Card,Electronics,1,24,1,162,1,1
TR22918,1411,769.3947328508914,PayPal,Books,8,36,1,62,14,1
TR22919,1527,4219.992347888699,PayPal,Electronics,2,56,0,199,17,1
TR22920,1309,515.8962958826423,Credit Card,Home & Kitchen,3,33,0,228,18,0
TR22921,1948,177.86861786697247,PayPal,Electronics,5,33,1,235,6,1
TR22922,1395,615.3483962252394,Debit Card,Clothing,7,64,1,248,22,1
TR22923,1787,3471.0499716021336,PayPal,Books,5,51,1,233,2,0
TR22924,1337,4965.621553795687,Debit Card,Electronics,4,46,0,123,2,1
TR22925,1673,2957.2714733152407,Credit Card,Electronics,2,56,0,117,13,0
TR22926,1436,630.3381826043444,Bank Transfer,Electronics,1,49,0,225,20,1
TR22927,1703,927.0560670965541,PayPal,Home & Kitchen,3,32,0,124,0,1
TR22928,1662,2693.033222682547,Debit Card,Electronics,6,50,1,56,22,1
TR22929,1364,3581.1343540562275,Credit Card,Books,9,38,0,192,3,0
TR22930,1922,3317.931792042706,Debit Card,Clothing,9,48,1,63,8,1
TR22931,1112,2877.8852266389363,PayPal,Home & Kitchen,5,56,0,93,22,1
TR22932,1784,4931.486181373084,Debit Card,Clothing,3,46,1,215,20,0
TR22933,1175,998.1894114305693,Credit Card,Home & Kitchen,3,33,0,171,1,1
TR22934,1148,872.790915436669,Credit Card,Home & Kitchen,7,62,0,161,14,0
TR22935,1177,4296.715439987787,Bank Transfer,Books,7,40,1,149,6,1
TR22936,1935,1461.2004295489266,Bank Transfer,Clothing,3,54,0,71,12,1
TR22937,1381,1669.3066220472144,PayPal,Clothing,7,24,0,248,21,1
TR22938,1222,2747.8540185717175,Credit Card,Home & Kitchen,8,49,0,307,9,1
TR22939,1258,1912.5612484382627,PayPal,Books,3,57,1,96,12,1
TR22940,1784,1445.3257548809495,Credit Card,Books,5,60,1,285,5,1
TR22941,1188,4586.704553624371,PayPal,Home & Kitchen,8,47,1,164,22,1
TR22942,1305,655.0783227136668,Credit Card,Clothing,7,27,1,261,10,0
TR22943,1377,2027.4060191908231,PayPal,Home & Kitchen,1,32,1,122,3,0
TR22944,1601,24.805622965349922,Debit Card,Home & Kitchen,2,30,0,266,2,1
TR22945,1342,4039.193763228894,Bank Transfer,Home & Kitchen,6,39,1,138,17,1
TR22946,1773,850.4100420187863,Debit Card,Books,8,56,0,242,8,1
TR22947,1155,3867.220084111264,Bank Transfer,Home & Kitchen,5,40,0,330,20,0
TR22948,1711,751.5295412459386,PayPal,Home & Kitchen,7,51,1,194,1,0
TR22949,1054,2089.526849112841,Credit Card,Electronics,7,23,1,113,15,0
TR22950,1765,3643.64284312955,Credit Card,Books,3,62,0,188,5,0
TR22951,1441,1361.3359278423304,PayPal,Books,1,49,0,279,4,1
TR22952,1684,1576.4464567908672,Credit Card,Electronics,6,55,0,330,0,0
TR22953,1199,3339.939248935699,PayPal,Home & Kitchen,5,29,0,228,4,1
TR22954,1402,946.6279083249932,Debit Card,Books,9,48,0,256,6,1
TR22955,1613,4759.404069349405,PayPal,Electronics,1,61,0,312,15,0
TR22956,1796,952.050544111756,Credit Card,Home & Kitchen,5,32,0,223,8,1
TR22957,1662,3752.4773473505265,Credit Card,Books,3,29,0,58,18,1
TR22958,1622,4014.96835767557,PayPal,Books,6,52,0,250,21,1
TR22959,1927,1878.1084936411116,PayPal,Home & Kitchen,5,18,0,346,13,1
TR22960,1777,789.6333119485347,PayPal,Home & Kitchen,4,61,1,319,3,1
TR22961,1602,837.8585442424369,PayPal,Electronics,8,42,1,47,6,0
TR22962,1176,4927.3973164050285,Bank Transfer,Home & Kitchen,9,27,0,315,2,0
TR22963,1448,3629.795583346818,Bank Transfer,Electronics,9,50,0,122,13,1
TR22964,1742,2255.7367090903977,Debit Card,Home & Kitchen,1,59,1,179,4,1
TR22965,1540,1294.1754479344322,Bank Transfer,Books,9,69,0,160,22,0
TR22966,1954,104.3615124960444,Credit Card,Electronics,4,61,1,193,19,1
TR22967,1300,3355.614645400069,Bank Transfer,Electronics,4,32,1,310,7,1
TR22968,1706,4785.012569936702,Bank Transfer,Clothing,9,25,1,52,16,0
TR22969,1306,543.1476065905262,Credit Card,Books,1,55,0,350,5,1
TR22970,1750,3774.9113234456768,Bank Transfer,Home & Kitchen,5,65,1,194,2,1
TR22971,1868,774.6520674270253,PayPal,Electronics,8,45,1,178,23,0
TR22972,1990,3962.604861471457,Bank Transfer,Clothing,5,25,1,221,2,1
TR22973,1895,1859.1584970432311,Bank Transfer,Home & Kitchen,8,41,1,331,2,1
TR22974,1266,3563.1872725128123,Bank Transfer,Books,5,19,1,245,19,1
TR22975,1213,4632.1491976558555,PayPal,Electronics,2,20,1,194,9,0
TR22976,1593,3104.4945826614166,PayPal,Clothing,2,42,0,131,11,0
TR22977,1639,4604.288131185846,Debit Card,Clothing,8,51,0,45,4,1
TR22978,1482,1182.7716359948795,Debit Card,Clothing,3,53,0,353,1,1
TR22979,1261,4890.887709066622,PayPal,Electronics,2,34,0,187,23,1
TR22980,1066,4365.511879150052,Credit Card,Books,1,69,1,303,22,1
TR22981,1573,546.7909373633573,Debit Card,Home & Kitchen,4,36,0,163,7,0
TR22982,1132,2073.5633245585755,Bank Transfer,Home & Kitchen,3,46,0,203,12,1
TR22983,1648,4635.877324992591,Bank Transfer,Clothing,8,69,1,326,7,1
TR22984,1539,399.795670476615,Bank Transfer,Home & Kitchen,1,36,1,36,9,0
TR22985,1511,2274.276184694922,Credit Card,Books,5,54,1,322,2,0
TR22986,1210,3620.7328722858892,Debit Card,Clothing,6,53,1,55,3,0
TR22987,1987,176.9020765626321,PayPal,Books,1,47,1,94,9,0
TR22988,1986,3766.6262108284504,PayPal,Books,9,28,1,267,3,0
TR22989,1716,1812.4008631346555,Credit Card,Electronics,2,26,0,183,15,0
TR22990,1252,1254.365364661708,PayPal,Electronics,4,54,0,79,17,1
TR22991,1037,2884.1015323411184,Credit Card,Home & Kitchen,7,51,0,148,15,0
TR22992,1042,2726.21277102888,PayPal,Clothing,9,37,0,59,5,1
TR22993,1628,4370.957038137571,PayPal,Electronics,3,21,1,116,16,0
TR22994,1404,3383.2546493402756,Credit Card,Home & Kitchen,2,22,1,191,1,0
TR22995,1986,2115.1030661784453,PayPal,Clothing,8,30,1,269,18,0
TR22996,1701,3254.1906757407323,Debit Card,Books,9,21,1,75,10,1
TR22997,1045,3753.238695499122,PayPal,Books,2,27,1,96,5,1
TR22998,1453,4687.269614774365,Bank Transfer,Electronics,3,62,1,281,23,0
TR22999,1677,3524.265335568141,Credit Card,Books,6,61,0,48,14,0
TR23000,1304,2723.923054244073,PayPal,Home & Kitchen,3,61,0,215,23,0
TR23001,1714,1871.1706138686159,Debit Card,Clothing,6,19,0,316,22,1
TR23002,1232,4458.503325090391,PayPal,Clothing,6,63,0,272,8,0
TR23003,1244,3964.672976868135,PayPal,Electronics,3,27,0,170,23,0
TR23004,1720,395.13452343147895,Bank Transfer,Home & Kitchen,2,64,0,58,1,1
TR23005,1759,3500.7106124614365,Debit Card,Home & Kitchen,8,19,0,60,19,1
TR23006,1294,2698.3604010158674,PayPal,Clothing,7,33,0,209,22,0
TR23007,1838,527.1831940147324,PayPal,Electronics,9,24,0,198,0,0
TR23008,1382,2829.154811424371,Bank Transfer,Electronics,1,26,0,342,14,1
TR23009,1157,970.6046064002239,Credit Card,Books,1,64,1,123,5,1
TR23010,1404,3543.6429740171397,Credit Card,Home & Kitchen,1,41,0,260,21,1
TR23011,1000,1399.5219180272795,Credit Card,Books,1,26,0,339,5,0
TR23012,1216,760.2162289964693,Bank Transfer,Books,5,63,1,234,3,0
TR23013,1927,419.044865577067,Credit Card,Clothing,2,46,0,312,12,1
TR23014,1506,2459.0893191413047,Debit Card,Home & Kitchen,4,25,0,348,9,1
TR23015,1760,1006.177522729142,Credit Card,Home & Kitchen,9,29,0,224,21,0
TR23016,1903,4277.08790507113,Credit Card,Clothing,3,19,0,55,2,1
TR23017,1580,24.975513617161862,PayPal,Electronics,8,26,1,249,1,1
TR23018,1029,4219.7575601252765,Debit Card,Books,9,24,0,84,0,1
TR23019,1626,2610.2511051366473,Bank Transfer,Books,9,46,1,329,2,0
TR23020,1519,4611.506266346523,Debit Card,Books,2,49,0,359,14,0
TR23021,1880,1031.010173927591,Credit Card,Books,8,37,1,202,19,1
TR23022,1274,520.3462558334414,PayPal,Home & Kitchen,8,40,0,240,11,1
TR23023,1491,3128.5414640464505,Bank Transfer,Clothing,3,42,1,237,15,0
TR23024,1826,3536.569824505658,Debit Card,Electronics,1,32,1,122,18,0
TR23025,1950,1869.1994474223668,Debit Card,Clothing,1,50,0,254,22,1
TR23026,1925,78.26406623341116,Credit Card,Clothing,4,53,0,55,12,0
TR23027,1846,2040.742667447419,Credit Card,Books,9,47,1,279,15,1
